trend,date,seasonal,observed
14.256053839108008,2010-04-02,2.01168683131884,16.043333333333333
14.25601557294903,2010-04-03,1.5307890228027592,16.736666666666668
14.25597730679005,2010-04-04,1.2598874091116405,17.863333333333333
14.255939040631073,2010-04-05,1.6639448897888611,19.589583333333334
14.255900774472094,2010-04-06,2.7367943225208755,19.882916666666667
14.255862508313117,2010-04-07,2.6820988541874446,19.11916666666667
14.255824242154137,2010-04-08,0.8578194817444219,15.859583333333333
14.255785975995158,2010-04-09,1.399177285861523,16.774583333333336
14.25574770983618,2010-04-10,0.8251168061125631,16.857916666666664
14.255709443677201,2010-04-11,0.3892959572616267,13.088333333333333
14.255671177518224,2010-04-12,0.5407421365689855,14.03125
14.255632911359244,2010-04-13,0.27524510811378733,14.231250000000001
14.255594645200267,2010-04-14,0.16808474252008057,14.613333333333332
14.255556379041288,2010-04-15,0.6612360207619894,14.596666666666666
14.25551811288231,2010-04-16,0.6366139923067915,16.146666666666665
14.25547984672333,2010-04-17,0.8849434478698577,18.917083333333334
14.255441580564353,2010-04-18,1.733661031286806,18.449583333333333
14.255403314405374,2010-04-19,0.33631982474941496,20.05666666666667
14.255365048246396,2010-04-20,0.03388310831856968,20.210833333333333
14.255326782087417,2010-04-21,0.2999779748405401,17.986250000000002
14.255288515928438,2010-04-22,2.256013004985037,21.99291666666667
14.25525024976946,2010-04-23,0.7036265168646941,19.973333333333333
14.255211983610481,2010-04-24,-0.4434585062632598,15.369583333333333
14.255173717451504,2010-04-25,-0.7379800780974524,12.432916666666666
14.255135451292524,2010-04-26,0.368557615669571,14.769583333333335
14.255097185133547,2010-04-27,-0.7103374340946081,11.419166666666667
14.255058918974568,2010-04-28,-0.651720307298665,14.977916666666667
14.25502065281559,2010-04-29,-0.26099435249663444,13.711666666666666
14.25498238665661,2010-04-30,-1.4005524540111929,11.919166666666667
14.254944120497633,2010-05-01,-1.136295962679482,15.61875
14.254905854338654,2010-05-02,-0.8132663549094156,11.837916666666667
14.254867588179676,2010-05-03,-1.09703107742854,17.437083333333334
14.254829322020697,2010-05-04,-1.109994430084651,13.627916666666666
14.25479105586172,2010-05-05,-1.2898159448412199,12.439583333333333
14.25475278970274,2010-05-06,-2.752175511348168,12.154583333333333
14.254714523543761,2010-05-07,-1.9112523533497894,14.738333333333335
14.254676257384784,2010-05-08,-2.1037269312722637,13.897916666666667
14.254637991225804,2010-05-09,-0.3754858508994576,15.687916666666666
14.254599725066827,2010-05-10,-0.49886273095282846,14.976666666666667
14.254561458907848,2010-05-11,-1.7750276627565809,9.580416666666666
14.25452319274887,2010-05-12,-2.5433345275892534,11.278333333333334
14.25448492658989,2010-05-13,-2.6363521991190333,12.044583333333334
14.254446660430913,2010-05-14,-2.5378103196594677,11.35
14.254408394271934,2010-05-15,-2.3097840414175583,9.972916666666666
14.254370128112956,2010-05-16,-2.2145873864633216,9.94125
14.254331861953977,2010-05-17,-3.465761831204668,9.847916666666666
14.254293595795,2010-05-18,-2.949414110801419,9.635
14.25425532963602,2010-05-19,-2.1928126803525068,10.352916666666667
14.254217063477041,2010-05-20,-2.154656835900553,11.009166666666667
14.254178797318064,2010-05-21,-2.1267342486784293,8.930416666666668
14.254140531159084,2010-05-22,-2.0257647626739623,7.407916666666666
14.254102265000107,2010-05-23,-2.1829985681459054,10.386666666666667
14.254063998841128,2010-05-24,-2.390554957331695,12.566666666666668
14.25402573268215,2010-05-25,-2.560713610596637,13.107083333333334
14.25398746652317,2010-05-26,-2.651800821700237,12.650416666666667
14.253949200364193,2010-05-27,-2.1197191781615228,12.890833333333333
14.253910934205214,2010-05-28,-2.8385748443640577,13.9425
14.253872668046236,2010-05-29,-2.877151591236302,13.123333333333333
14.253834401887257,2010-05-30,-2.9185366524160075,13.647916666666667
14.25379613572828,2010-05-31,-4.090767699136047,11.497083333333334
14.2537578695693,2010-06-01,-4.170812672796726,11.354166666666666
14.253719603410323,2010-06-02,-4.09542071723366,10.439166666666667
14.253681337251344,2010-06-03,-4.090676687850196,9.2225
14.253643071092364,2010-06-04,-4.550709104433248,8.733333333333333
14.253604804933387,2010-06-05,-4.142677233369037,10.487083333333333
14.253566538774407,2010-06-06,-4.266278881235863,9.624166666666666
14.25352827261543,2010-06-07,-4.216663945458021,9.422916666666667
14.25349000645645,2010-06-08,-4.128860653515798,10.24
14.253451740297473,2010-06-09,-4.160008171038084,9.135833333333332
14.253413474138494,2010-06-10,-4.382731965023631,11.145416666666668
14.253375207979516,2010-06-11,-4.644617963243301,9.407083333333334
14.253336941820537,2010-06-12,-5.2068392665688235,9.944166666666666
14.25329867566156,2010-06-13,-4.308484189653582,9.488333333333333
14.25326040950258,2010-06-14,-4.539894264253491,7.661666666666666
14.253222143343603,2010-06-15,-4.839287942008238,7.02
14.253183877184624,2010-06-16,-3.642780727276476,13.157499999999999
14.253145611025644,2010-06-17,-3.9783370243753486,9.940416666666666
14.253107344866667,2010-06-18,-3.7369928440977165,11.887916666666667
14.253069078707687,2010-06-19,-3.870374276107339,12.583333333333334
14.25303081254871,2010-06-20,-5.9453138235175444,8.49625
14.25299254638973,2010-06-21,-5.626164329831859,7.030833333333334
14.252954280230753,2010-06-22,-5.245390095589927,7.604166666666667
14.252916014071774,2010-06-23,-4.8349594686539294,10.934166666666668
14.252877747912796,2010-06-24,-4.294664063801785,14.34375
14.252839481753817,2010-06-25,-4.732800269576456,10.218333333333334
14.25280121559484,2010-06-26,-5.502759534711859,7.8999999999999995
14.25276294943586,2010-06-27,-5.8517983971905565,6.418333333333333
14.252724683276883,2010-06-28,-5.8065616266264986,8.266250000000001
14.252686417117904,2010-06-29,-5.31910007399519,7.736249999999999
14.252648150958924,2010-06-30,-5.236414673294149,8.878333333333334
14.252609884799947,2010-07-01,-5.1101968940127795,9.081666666666665
14.509204337899543,2010-07-02,-5.0438167301393095,9.08625
14.505746575342464,2010-07-03,-5.181827315444414,9.429583333333333
14.503982876712332,2010-07-04,-4.85472966081594,8.139999999999999
14.501175799086758,2010-07-05,-4.874348174722124,7.170833333333333
14.496093607305934,2010-07-06,-5.103338627192028,7.455416666666667
14.49425114155251,2010-07-07,-5.10935263715467,8.768333333333333
14.513352739726031,2010-07-08,-5.575862496017267,6.878333333333334
14.534477168949772,2010-07-09,-4.8661945840205885,9.359583333333333
14.52178881278539,2010-07-10,-5.281763180948775,12.350416666666668
14.516718036529682,2010-07-11,-4.985364882899791,10.938333333333333
14.510038812785387,2010-07-12,-4.735070051019343,10.871250000000002
14.47888812785388,2010-07-13,-4.904106580699708,12.227916666666667
14.489190639269408,2010-07-14,-5.509250104983643,9.124166666666666
14.511245433789952,2010-07-15,-5.5986779796204225,9.822916666666666
14.519409817351601,2010-07-16,-4.753039644211541,8.945416666666667
14.521222602739723,2010-07-17,-4.566662309217766,9.435
14.51994292237443,2010-07-18,-5.063594957619592,9.084166666666667
14.527142694063924,2010-07-19,-4.809152346577664,6.595
14.532263698630139,2010-07-20,-5.121124741762391,7.927499999999999
14.530901826484017,2010-07-21,-5.3818506653821485,8.1075
14.537420091324204,2010-07-22,-5.298738793236031,10.210833333333333
14.53100684931507,2010-07-23,-5.467964301745785,9.101666666666667
14.52195319634703,2010-07-24,-4.977269926486342,8.18375
14.54005707762557,2010-07-25,-5.2654610846432535,8.388333333333334
14.538617579908676,2010-07-26,-5.009444999130594,7.317083333333334
14.544152968036528,2010-07-27,-5.230311126154255,7.9750000000000005
14.53940296803653,2010-07-28,-4.854324409674387,10.118333333333334
14.54438470319635,2010-07-29,-3.7759870290185127,11.830416666666666
14.532984018264841,2010-07-30,-3.369341325407056,12.723333333333334
14.546786529680363,2010-07-31,-3.7936009767146537,11.77625
14.544469178082196,2010-08-01,-4.814110109134745,9.435833333333333
14.558485159817351,2010-08-02,-5.334859278914736,10.83
14.562691780821922,2010-08-03,-5.0877416990060595,9.68125
